,고유번호,기업명,자산총계,부채총계,자본총계,당기순이익,연도
2767,00134723,페이퍼코리아,588414093296,560562144427,27851948869,-38061341990,2018
2768,00135050,팜젠사이언스,98193428404,41345912171,56847516233,4495677424,2018
2769,00135962,신라교역,581034540699,71237994721,509796545978,40403429457,2018
2770,00136624,신영와코루,335722109064,27410046992,308312062072,2709407361,2018
2771,00138224,쌍용씨앤이,3429268015141,1449669656001,1979598359140,146995090817,2018
2772,00141477,영흥,292950381504,126570279669,166380101835,-5208902990,2018
2773,00142865,WISCOM,127792594630,10633343690,117159250940,1050474329,2018
2774,00143527,경동인베스트,592002535525,194135225954,397867309571,29827973140,2018
2775,00144252,유니온,306580015637,159297371663,147282643974,-60367215733,2018
2776,00148896,OCI,5659590446000,2167025481000,3492564965000,103818814000,2018
2777,00149655,삼성물산,42406651757716,19857716709970,22548935047746,1748243543408,2018
2778,00151128,모토닉,434168419258,39010317619,395158101639,9786975804,2018
2779,00155124,평화홀딩스,495396870748,356224980262,139171890486,-63596620352,2018
2780,00158112,한국수출포장공업,298826765600,66855317476,231971448124,17292579619,2018
2781,00159573,한국주철관공업,340407803294,78487912298,261919890996,11214789113,2018
2782,00159786,유니드,1111856122230,456429009740,655427112490,35973646301,2018
2783,00159971,KC그린홀딩스,670840466899,384112880147,286727586752,18769761561,2018
2784,00160232,KSS해운,902632630797,653237720469,249394910328,20815915929,2018
2785,00161125,한온시스템,5355780831974,3224124651287,2131656180687,283697419659,2018
2786,00161976,한세예스24홀딩스,1678316386749,1060579092507,617737294242,-45404744773,2018
2787,00164609,현대미포조선,3463733941000,1146560216000,2317173725000,120655434000,2018
2788,00166519,화천기공,385639759305,97573835139,288065924166,12656667470,2018
2789,00167192,넥센,3825103266697,1942346054168,1882757212529,88542209170,2018
2790,00167208,흥아해운,803698457189,730550282325,73148174864,-86540155596,2018
2791,00170558,코웨이,2378903077059,1291204844642,1087698232417,349811489109,2018
2792,00174004,유성기업,375587754004,85161639646,290426114358,6760001483,2018
2793,00186559,콤텍시스템,113538545699,36551160112,76987385587,6553667543,2018
2794,00191588,삼원강재,253757378233,49099623758,204657754475,11932056648,2018
2795,00194947,한전산업,148485446929,73106043027,75379403902,12034956426,2018
2796,00225706,JW생명과학,200859819489,91602341809,109257477680,15820963896,2018
2797,00231363,LG유플러스,13939948000000,7086579000000,6853369000000,481609000000,2018
2798,00231372,롯데관광개발,506790646201,225840850587,280949795614,-112874122304,2018
2799,00241005,코오롱플라스틱,340974552820,143626863066,197347689754,12266307571,2018
2800,00242378,이지홀딩스,1703702492398,1042006362883,661696129515,41687392123,2018
2801,00260930,에스엠,1002473549711,426345966340,576127583371,23420444781,2018
2802,00261443,엔씨소프트,2941278714044,562307308920,2378971405124,421467650710,2018
2803,00264547,KG이니시스,932316574167,593991340396,338325233771,39874883802,2018
2804,00273110,에스티큐브,58615483452,19913684089,38701799363,-10706791947,2018
2805,00298270,안랩,244773950193,50374740806,194399209387,22845726231,2018
2806,00303217,우진플라임,287714583896,220984241406,66730342490,-13596003980,2018
2807,00306454,한국정보인증,100615835354,20666995185,79948840169,7850786558,2018
2808,00309503,한국항공우주,3755863511022,2702957417629,1052906093393,55539464108,2018
2809,00313649,현대바이오,54008494105,13524025945,40484468160,2617921261,2018
2810,00347062,현대바이오랜드,193163241110,44257277109,148905964001,15047406024,2018
2811,00377610,세아홀딩스,5453865783668,2446572761884,3007293021784,64509519931,2018
2812,00390055,종근당바이오,184519528650,36857868771,147661659879,7956187158,2018
2813,00405278,KG모빌리언스,476173923207,250062037763,226111885444,12119265851,2018
2814,00407814,크리스탈지노믹스,256919699177,72452650463,184467048714,6907591479,2018
2815,00414601,유니퀘스트,324112688628,132517383451,191595305177,10640884761,2018
2816,00415628,세진중공업,368276714787,209907257446,158369457341,1768188386,2018
2817,00428729,대호에이엘,88671125837,59446081931,29225043906,762915047,2018
2818,00459871,농심홀딩스,1194827992549,298929771984,895898220565,46770181052,2018
2819,00525934,LX세미콘,607558305864,160944737525,446613568339,48960453314,2018
2820,00571483,오이솔루션,99152430161,31105402204,68047027957,2583695298,2018
2821,00579999,고영,279059436108,53192796903,225866639205,42309672225,2018
2822,00593032,LF,1651840925264,468412421953,1183428503311,81339778708,2018
2823,00679314,동성케미컬,808116610898,407447721154,400668889744,-4824202563,2018
2824,00728638,한세실업,1170729344805,678071687832,492657656973,-49802361400,2018
2825,00759294,와이솔,370602217171,111147824635,259454392536,45369756902,2018
2826,00819073,인크로스,121311102730,58371761257,62939341473,8627690026,2018
2827,00917861,슈피겐코리아,296804918484,35506240950,261298677534,42704857560,2018
2828,00936787,애경케미칼,498468497847,156525576244,341942921603,52727516731,2018
2829,01074862,메가스터디교육,367190942617,151236474038,215954468579,42797569842,2018
2830,01090471,씨아이에스,167266426760,128591679817,38674746943,-8379272526,2018
2831,01205842,현대건설기계,3126514886000,1558347911000,1568166975000,141055392000,2018
2832,01205851,현대일렉트릭,2326055714894,1474757170794,851298544100,-178926078845,2018
2833,00102858,고려아연,7225894143698,851366368823,6374527774875,534814939005,2018
2834,00103130,플레이그램,45213640495,2567328022,42646312473,-14119687958,2018
2835,00104573,국일제지,113718998918,57989270348,55729728570,-2257233185,2018
2836,00105299,금강공업,852848676558,498613361875,354235314683,14872444863,2018
2837,00106641,기아,51786605000000,24543141000000,27243464000000,1155943000000,2018
2838,00106881,인디에프,138090885454,71821937980,66268947474,226039894,2018
2839,00107598,남양유업,1052659643579,163836799405,888822844174,2015323767,2018
2840,00108038,엔피씨,392840423777,131830404522,261010019255,11848738609,2018
2841,00109161,태경케미컬,123194401707,15198728570,107995673137,2906256132,2018
2842,00112970,대한방직,267468485061,90659743363,176808741698,12434233673,2018
2843,00113508,노루홀딩스,987142342109,425647065755,561495276354,2664076042,2018
2844,00114154,덕양산업,526312200719,449001437243,77310763476,-2234401046,2018
2845,00114792,동국제강,5730222156546,3697980233361,2032241923185,-304481652173,2018
2846,00117188,효성,6407904915731,3705758075892,2702146839839,3425976747022,2018
2847,00120571,롯데칠성음료,3311280026661,2073864977296,1237415049365,-50013437693,2018
2848,00121543,무학,618969273400,112529037630,506440235770,-20262911317,2018
2849,00124799,사조산업,1175998144636,666183111097,509815033539,41196834515,2018
2850,00125150,SGC에너지,759129159384,441709298116,317419861268,-11514292688,2018
2851,00126186,삼성에스디에스,8013849390714,1865297206344,6148552184370,638792258413,2018
2852,00128555,삼천리,3699411189487,2331091024725,1368320164762,26603771046,2018
2853,00129554,갤럭시아에스엠,33253330606,6781168158,26472162448,-16003254996,2018
2854,00137809,SHD,64576395972,30542730683,34033665289,2226278637,2018
2855,00138057,써니전자,54612565244,12494068878,42118496366,3790431025,2018
2856,00138279,S-Oil,15955044000000,9485810000000,6469234000000,258035000000,2018
2857,00141246,SGC이테크건설,1912963646955,1414258612231,498705034724,71126973164,2018
2858,00141529,오뚜기,2063478708237,787820106514,1275658601723,160829136727,2018
2859,00145109,유한양행,2173812633315,522077129723,1651735503592,58334962324,2018
2860,00145880,현대제철,33304917422605,16281783447413,17023133975192,407959435202,2018
2861,00146296,일신석재,80179666813,29134719927,51044946886,413276655,2018
2862,00147222,전방,364005281820,239026018359,124979263461,-23251940013,2018
2863,00148276,제일기획,2172078163752,1279285333281,892792830471,131868993213,2018
2864,00149804,대유에이텍,889580574027,719243797924,170336776103,-40274933660,2018
2865,00150828,진흥기업,366241821189,287437674937,78804146252,6053494157,2018
2866,00151368,인터지스,470115542407,246750946615,223364595792,-14134690630,2018
2867,00151395,천일고속,80409026731,18525372849,61883653882,-207254135,2018
2868,00155276,포스코케미칼,947629179353,189497465099,758131714254,132752043977,2018
2869,00159564,한국주강,60348394566,15185628231,45162766335,-10120005721,2018
2870,00161046,한독,652616126728,339240242677,313375884051,7062694905,2018
2871,00162586,한올바이오파마,162304333363,45386080654,116918252709,3300102186,2018
2872,00162993,한일홀딩스,3254244173248,1529446791779,1724797381469,520425828792,2018
2873,00163512,한진,2661425066541,1594297339628,1067127726913,45640672819,2018
2874,00164788,현대모비스,43071132000000,12367704000000,30703428000000,1888206000000,2018
2875,00165583,E1,3565388941484,2249487466016,1315901475468,79242176252,2018
2876,00166500,화천기계,162119605096,37799160425,124320444671,-674469177,2018
2877,00173795,신흥,132689385628,45384297006,87305088622,3054107493,2018
2878,00176914,다우기술,19345653729825,16905080888565,2440572841260,225403523353,2018
2879,00177199,디씨엠,187862926019,25031175490,162831750529,7187522488,2018
2880,00177816,대주전자재료,173395377410,89812840256,83582537154,471117138,2018
2881,00181712,SK,119456991000000,68569119000000,50887872000000,6151141000000,2018
2882,00193009,KH 필룩스,304126673039,144096939109,160029733930,-11041933671,2018
2883,00197476,코엔텍,196343451035,47657071464,148686379571,24489206223,2018
2884,00199252,HLB,304040778357,94517242572,209523535785,13520304124,2018
2885,00219574,코스맥스비티아이,879814436602,519966073861,359848362741,12559396609,2018
2886,00225159,SNT홀딩스,2113834573475,610559077253,1503275496222,73732316535,2018
2887,00230425,나노엔텍,42161682215,7011281343,35150400872,3308227817,2018
2888,00244455,케이티앤지,10197870417450,2029666601415,8168203816035,903359164406,2018
2889,00252135,주성엔지니어링,363289203845,153960369801,209328834044,43785719642,2018
2890,00258689,JYP Ent.,159341919774,31373866303,127968053471,24275342132,2018
2891,00263654,오스코텍,70258505276,18589268781,51669236495,4278281889,2018
2892,00273615,비케이탑스,190646346383,107179162225,83467184158,-16579412055,2018
2893,00303873,CJ CGV,2234185992506,1683905312410,550280680096,-188541087052,2018
2894,00360142,아이마켓코리아,1078276075712,636748895832,441527179880,20722286432,2018
2895,00372882,KTcs,350279654978,188561032558,161718622420,11401358026,2018
2896,00380429,CMG제약,114379879547,10398033473,103981846074,6065025685,2018
2897,00401731,LG전자,44328443000000,28021536000000,16306907000000,1472814000000,2018
2898,00435312,하이스틸,232990175097,104600997630,128389177467,-7160985320,2018
2899,00444329,위메이드,350825087723,75243840838,275581246885,-48528176488,2018
2900,00536523,로보스타,171513400907,68742551707,102770849200,-1194091711,2018
2901,00552859,HLB테라퓨틱스,107657274452,26225511647,81431762805,4195639642,2018
2902,00557933,진도,160710501599,55996284761,104714216838,5597072365,2018
2903,00580199,메디톡스,395014965909,137773326037,257241639872,69765654196,2018
2904,00583424,아모레퍼시픽,5371137217822,924720135375,4446417082447,334844563966,2018
2905,00631518,SK이노베이션,36085384070000,16757401405000,19327982665000,1661934908000,2018
2906,00633835,HJ중공업,2733620000000,3441806000000,-708186000000,-1283647000000,2018
2907,00661847,화인베스틸,228133466554,127377087050,100756379504,1971120721,2018
2908,00838962,알서포트,58874569879,5206387864,53668182015,4974619303,2018
2909,00842619,레고켐바이오,121686283747,16391554703,105294729044,-26072682686,2018
2910,00855163,미원화학,97808459446,7967096497,89841362949,7370472628,2018
2911,00904672,넷마블,5433046593422,881510902397,4551535691025,214932108137,2018
2912,00937324,한국타이어앤테크놀로지,9796442247019,3006129279194,6790312967825,530380683888,2018
2913,01036446,서연이화,1696230428029,1029612349225,666618078804,-8091976114,2018
2914,01059605,디와이파워,258539785544,108357879723,150181905821,25501848855,2018
2915,01135941,원익IPS,512346016162,143129539013,369216477149,86860388555,2018
2916,01319808,한일시멘트,1368001170546,499783147718,868218022828,53726822673,2018
2917,00101433,경농,357260541135,155806650010,201453891125,4878426115,2018
2918,00103006,고려제강,2387466225171,930387768936,1457078456235,1876026611,2018
2919,00103510,인지컨트롤스,455405552863,257575697554,197829855309,984497986,2018
2920,00104388,국도화학,854418440592,354772609246,499645831346,46630413293,2018
2921,00105271,케이씨씨,8965418419357,3224071784111,5741346635246,-23103553364,2018
2922,00105961,LG이노텍,5756067240947,3637832042030,2118235198917,163100029199,2018
2923,00106614,기신정기,240439614952,12195571067,228244043885,9674785178,2018
2924,00111421,휴니드테크놀러지스,227270124524,118688042621,108582081903,26482992056,2018
2925,00112378,KR모터스,154901066995,85006462283,69894604712,-24442080215,2018
2926,00113492,깨끗한나라,599409866789,424742313482,174667553307,-33648697766,2018
2927,00113526,대한항공,25574772722452,22679902097615,2894870624837,-198649078153,2018
