기업명,자산총계,부채총계,자본총계,당기순이익,연도
대교,8.48139E+11,1.85342E+11,6.62797E+11,41790443445,2016
KG스틸,2.82322E+12,2.69696E+12,1.26262E+11,-72710584483,2016
동아쏘시오홀딩스,1.40222E+12,5.26358E+11,8.75857E+11,1.7569E+11,2016
두산,2.86648E+13,2.07639E+13,7.90086E+12,50416443790,2016
네이처셀,52666627905,18648339635,34018288270,-3223413889,2016
부산산업,1.22609E+11,57613158877,64995660644,9202411944,2016
삼진제약,2.27573E+11,57877988071,1.69695E+11,30174331510,2016
삼화왕관,1.62196E+11,33332841600,1.28863E+11,9916617492,2016
SK네트웍스,8.62032E+12,6.21478E+12,2.40554E+12,-81572253325,2016
오리엔트바이오,1.75642E+11,84352075029,91290167570,-2515768163,2016
조일알미늄,3.23915E+11,1.26582E+11,1.97332E+11,33123201099,2016
진양산업,46605487331,11173431415,35432055916,1342364943,2016
태경산업,4.98398E+11,2.35814E+11,2.62584E+11,4364515990,2016
태광산업,3.8223E+12,8.45065E+11,2.97723E+12,44525680866,2016
아모레퍼시픽그룹,7.0884E+12,1.52152E+12,5.56688E+12,8.11529E+11,2016
대동전자,1.66138E+11,37289929227,1.28848E+11,-2092540171,2016
한국전력공사,1.77837E+14,1.04786E+14,7.30505E+13,7.14833E+12,2016
한국종합기술,2.42444E+11,1.2004E+11,1.22404E+11,3063386665,2016
두산에너빌리티,2.48326E+13,1.80097E+13,6.82283E+12,-2.15525E+11,2016
코스모화학,4.78104E+11,3.72629E+11,1.05475E+11,-72508542332,2016
한국화장품제조,66626328110,22616030197,44010297913,9615809474,2016
퍼시스,4.16488E+11,48336313893,3.68152E+11,23186786148,2016
HMM,4.3981E+12,3.44678E+12,9.51322E+11,-4.58201E+11,2016
KPX케미칼,5.31964E+11,1.01955E+11,4.30009E+11,34059688219,2016
한국콜마홀딩스,5.6757E+11,2.48491E+11,3.19079E+11,51001541543,2016
마니커,2.11972E+11,1.14702E+11,97270334746,1147288554,2016
신세계건설,7.34455E+11,6.06491E+11,1.27964E+11,37798155005,2016
신세계I&C,2.20858E+11,55284265742,1.65573E+11,2546300945,2016
한국가스공사,3.99278E+13,3.05413E+13,9.38649E+12,-6.73558E+11,2016
KCI,60366477587,13391531974,46974945613,6729408075,2016
하나투어,5.2025E+11,3.08173E+11,2.12076E+11,7527451024,2016
SBS콘텐츠허브,2.39636E+11,83750477208,1.55885E+11,3120400262,2016
현대두산인프라코어,1.00268E+13,6.57843E+12,3.44838E+12,1.15985E+11,2016
이니텍,2.40827E+11,73050778430,1.67777E+11,15199558974,2016
KTis,2.21406E+11,64101282276,1.57305E+11,9990998820,2016
일진다이아,1.46482E+11,61669816407,84812035264,4659206655,2016
대상홀딩스,2.68929E+12,1.63906E+12,1.05023E+12,67217400715,2016
노루페인트,5.70582E+11,2.94128E+11,2.76454E+11,9500105849,2016
다나와,73114738834,7944233454,65170505380,8935066130,2016
코오롱인더,5.24915E+12,3.12387E+12,2.12528E+12,1.75966E+11,2016
조선선재,1.00867E+11,12984726921,87882658792,14463001983,2016
한미약품,1.59697E+12,8.62454E+11,7.34517E+11,30299647921,2016
삼양사,2.06377E+12,8.97748E+11,1.16602E+12,1.01152E+11,2016
한국콜마,4.92928E+11,2.05241E+11,2.87687E+11,53183217565,2016
동아에스티,1.06662E+12,4.77395E+11,5.89222E+11,10641973308,2016
한진칼,2.06203E+12,9.55547E+11,1.10649E+12,-4.22944E+11,2016
아세아시멘트,8.50533E+11,1.8569E+11,6.64842E+11,42598059451,2016
에이치엘사이언스,54583661890,4394390590,50189271300,6072683354,2016
골프존,1.87914E+11,67265599628,1.20649E+11,36536248216,2016
휴온스,1.79343E+11,83603484806,95739554702,14814752146,2016
경인양행,3.26687E+11,1.25562E+11,2.01125E+11,3670894653,2015
광동제약,6.63786E+11,2.86059E+11,3.77728E+11,36083163108,2015
국보,83085438266,64675994724,18409443542,-4043772778,2015
미래아이앤지,47974557521,2975551026,44999006495,1178478335,2015
윌비스,3.05011E+11,1.70802E+11,1.3421E+11,4191830037,2015
대동,6.88285E+11,4.55163E+11,2.33123E+11,3539311432,2015
DL,1.20649E+13,7.25912E+12,4.80577E+12,2.16969E+11,2015
대한제강,6.35458E+11,2.30938E+11,4.0452E+11,35923673666,2015
대한해운,1.51792E+12,9.48564E+11,5.69359E+11,39529063817,2015
아이에스동서,1.84477E+12,1.24794E+12,5.96824E+11,1.01282E+11,2015
동성제약,1.24116E+11,66380906327,57735187399,454837702,2015
동양철관,1.77488E+11,89067825278,88419876665,2320313022,2015
대상,2.1046E+12,1.28606E+12,8.18541E+11,47195417860,2015
백산,1.70612E+11,67008236081,1.03604E+11,15434817631,2015
벽산,4.29504E+11,1.62138E+11,2.67367E+11,30281211019,2015
보락,49528866331,9518956278,40009910053,-172455635,2015
한국특강,3.80263E+11,3.41206E+11,39057021875,-54716779979,2015
세아제강지주,2.07385E+12,8.46717E+11,1.22713E+12,45773151935,2015
빙그레,6.16989E+11,99825437838,5.17163E+11,24742588426,2015
삼성중공업,1.73016E+13,1.30358E+13,4.26575E+12,-1.21211E+12,2015
씨아이테크,40189896789,10894183469,29295713320,1100014712,2015
삼영화학공업,1.70243E+11,62589497676,1.07654E+11,-12795896237,2015
DL건설,7.06824E+11,5.23667E+11,1.83157E+11,40060549071,2015
한익스프레스,1.31658E+11,78292140379,53365748848,7946440729,2015
SUN&L,5.63581E+11,2.9064E+11,2.72941E+11,4986427635,2015
세방,9.184E+11,2.01044E+11,7.17356E+11,43385455280,2015
세아특수강,5.00309E+11,2.1292E+11,2.87389E+11,19214189708,2015
SNT중공업,9.21663E+11,2.4407E+11,6.77593E+11,32623127092,2015
세종공업,9.14404E+11,5.21156E+11,3.93249E+11,19812036261,2015
이스타코,1.15418E+11,63762493163,51655123055,1215598591,2015
신성통상,6.71394E+11,4.60486E+11,2.10908E+11,6787937778,2015
STX,1.26722E+12,1.19488E+12,72342000000,-53449000000,2015
아세아제지,6.54562E+11,2.14133E+11,4.40429E+11,-38672436993,2015
영원무역홀딩스,2.64823E+12,9.21896E+11,1.72634E+12,1.72629E+11,2015
웰바이오텍,59088348546,22515699702,36572648844,555743178,2015
영풍정밀,3.59058E+11,61698966496,2.97359E+11,9101117783,2015
영화금속,1.12543E+11,54537236128,58005624503,12282589107,2015
우성,2.56515E+11,90271166205,1.66244E+11,-5522210815,2015
SK가스,4.07995E+12,2.45241E+12,1.62754E+12,73231558062,2015
이연제약,2.60929E+11,43100990041,2.17828E+11,11337932740,2015
이화산업,2.73317E+11,85641445013,1.87675E+11,7285546955,2015
조비,86659966828,55338632185,31321334643,1476632504,2015
하이트진로홀딩스,4.06879E+12,2.95733E+12,1.11146E+12,44719059016,2015
SG글로벌,2.03147E+11,85043144696,1.18104E+11,-6835605183,2015
코리아써키트,5.26992E+11,1.2822E+11,3.98772E+11,7408040736,2015
태양금속공업,3.70136E+11,2.69484E+11,1.00652E+11,3951906357,2015
풀무원,9.75951E+11,6.45598E+11,3.30353E+11,12199866580,2015
풍산홀딩스,6.98531E+11,1.11754E+11,5.86776E+11,36043560596,2015
하이트론씨스템즈,54818530708,16142798846,38675731862,-5835561307,2015
한국쉘석유,1.26543E+11,29688654141,96854044879,31213596845,2015
시그네틱스,2.23349E+11,55143960481,1.68205E+11,-3708552240,2015
지역난방공사,4.84383E+12,3.12218E+12,1.72165E+12,1.15819E+11,2015
진양폴리우레탄,19621522192,8937898436,10683623756,-3790922794,2015
현대약품,1.46538E+11,42105380007,1.04432E+11,1593782281,2015
국동,93758552433,62532442814,31226109619,5235608471,2015
금비,2.31838E+11,92917065971,1.38921E+11,7665205452,2015
파라다이스,1.99387E+12,7.07354E+11,1.28652E+12,71831880707,2015
엔케이,3.10948E+11,1.44188E+11,1.6676E+11,-5565352033,2015
우진,1.95233E+11,67170560707,1.28063E+11,13796390863,2015
농우바이오,2.16947E+11,40703434969,1.76243E+11,524757206,2015
상아프론테크,1.80814E+11,88211963620,92602348440,7858481904,2015
코미팜,1.33389E+11,57259368266,76129749629,-6547683397,2015
코아스,89438042582,58640072554,30797970028,-10870440773,2015
신화인터텍,2.03761E+11,1.09959E+11,93801958293,-4021453019,2015
대한유화,1.52906E+12,4.93476E+11,1.03559E+12,2.00789E+11,2015
인트론바이오,40369622653,5927991777,34441630876,1557912185,2015
현대리바트,3.79216E+11,1.33465E+11,2.45751E+11,28826959821,2015
SFA반도체,7.26707E+11,4.70784E+11,2.55923E+11,-1.54174E+11,2015
KG ETS,1.93623E+11,56675192747,1.36948E+11,20236152862,2015
인터플렉스,4.79319E+11,2.28988E+11,2.50331E+11,-82684169814,2015
KH바텍,4.55396E+11,1.7355E+11,2.81846E+11,19944588595,2015
에이블씨엔씨,2.50541E+11,63772508882,1.86768E+11,15527174219,2015
STX중공업,1.41985E+12,1.31311E+12,1.0674E+11,-4918845781,2015
셀트리온,2.74823E+12,9.3839E+11,1.80984E+12,1.58282E+11,2015
효성 ITX,1.20185E+11,69568421409,50616749308,7416974251,2015
메디포스트,1.82933E+11,36450639540,1.46482E+11,2698463583,2015
그린케미칼,2.18567E+11,1.0263E+11,1.15937E+11,3536459587,2015
케어젠,2.49423E+11,8305798944,2.41117E+11,12810953922,2015
평화산업,1.64281E+11,1.04673E+11,59607410131,2873822445,2015
갤럭시아머니트리,1.24026E+11,77016835284,47009125020,1511472349,2015
텔콘RF제약,48154701037,4162316067,43992384970,348205166,2015
피엔티,1.01809E+11,48005006506,53804209049,-232629662,2015
JW홀딩스,3.14167E+11,8.12557E+11,2.70306E+11,6083250099,2015
SNT에너지,3.16196E+11,84796156422,2.314E+11,27029932476,2015
한국화장품,72898698969,31418808297,41479890672,-9060582270,2015
대성산업,1.07633E+12,9.59714E+11,1.16615E+11,-1.26001E+11,2015
시디즈,22601841001,1187584823,21414256178,-501471764,2015
선진,4.37278E+11,2.47552E+11,1.89726E+11,19089088270,2015
코스맥스,4.38932E+11,3.42412E+11,96519735582,18885577415,2015
현대코퍼레이션홀딩스,2.07609E+11,15510602632,1.92098E+11,18175690161,2015
KCC건설,8.38082E+11,5.39221E+11,2.98861E+11,-85254746479,2015
금호에이치티,1.23876E+11,42487366552,81388279522,14971109138,2015
금호석유화학,4.21056E+12,2.54681E+12,1.66375E+12,1.21866E+11,2015
이수페타시스,5.06298E+11,3.0818E+11,1.98118E+11,6476400127,2015
대성홀딩스,1.13936E+12,6.04258E+11,5.35097E+11,27663013375,2015
대덕,5.25407E+11,69216822373,4.5619E+11,30599487242,2015
DSR,1.7728E+11,55025710316,1.22254E+11,9987441799,2015
NI스틸,1.76628E+11,98247211697,78380631600,7099942196,2015
디아이동일,9.78718E+11,4.321E+11,5.46617E+11,-7462619054,2015
LX인터내셔널,5.38347E+12,3.84015E+12,1.54331E+12,-2.17095E+11,2015
BYC,6.91465E+11,3.13347E+11,3.78117E+11,13158136978,2015
팬오션,4.31428E+12,1.88285E+12,2.43144E+12,45547000000,2015
보해양조,2.18463E+11,1.15001E+11,1.03462E+11,8831091835,2015
부국철강,1.20222E+11,12882278719,1.0734E+11,105156634,2015
부산주공,2.60186E+11,2.06887E+11,53298661355,-480465669,2015
삼성제약,1.30218E+11,83981067839,46236614499,-994391805,2015
한화에어로스페이스,4.10793E+12,1.86281E+12,2.24512E+12,6244417206,2015
삼화전자공업,69277587535,60932898785,8344688750,-8047732318,2015
삼화콘덴서공업,1.12945E+11,65691488083,47253775337,2857534153,2015
녹십자,1.41513E+12,4.17424E+11,9.97704E+11,95687082437,2015
SBS,9.3437E+11,3.66142E+11,5.68228E+11,34884042815,2015
서흥,5.56755E+11,2.93713E+11,2.63042E+11,25222928190,2015
성문전자,45273302846,16713689007,28559613839,-1695730317,2015
성창기업지주,3.62502E+11,83558012226,2.78944E+11,2221762202,2015
페이퍼코리아,5.547E+11,4.37082E+11,1.17618E+11,-59279251722,2015
팜젠사이언스,46449649518,17791291050,28658358468,2083070426,2015
신라교역,5.10104E+11,72811600138,4.37293E+11,16748654188,2015
신영와코루,3.17694E+11,33863434344,2.8383E+11,11352083061,2015
쌍용씨앤이,2.93445E+12,1.58619E+12,1.34826E+12,77052939677,2015
영흥,3.02808E+11,1.28646E+11,1.74162E+11,4154776077,2015
WISCOM,1.30631E+11,12717305796,1.17913E+11,2792666785,2015
경동인베스트,1.16782E+12,5.9134E+11,5.76479E+11,-21251390269,2015
유니온,1.63957E+11,41288795231,1.22668E+11,-3246313382,2015
OCI,7.29878E+12,4.05657E+12,3.24221E+12,1.82069E+11,2015
삼성물산,4.23614E+13,2.40475E+13,1.83139E+13,2.68565E+12,2015
모토닉,4.29267E+11,49657373928,3.7961E+11,9220391887,2015
평화홀딩스,4.54722E+11,2.96859E+11,1.57863E+11,1129793133,2015
한국수출포장공업,3.01047E+11,75147391412,2.25899E+11,-240040138,2015
한국주철관공업,3.0074E+11,76388753382,2.24351E+11,10298416472,2015
유니드,1.03681E+12,4.29621E+11,6.07188E+11,70874808888,2015
KC그린홀딩스,4.50315E+11,2.54493E+11,1.95822E+11,13413053459,2015
KSS해운,5.4568E+11,3.3355E+11,2.1213E+11,23149462271,2015
한온시스템,3.45936E+12,1.65992E+12,1.79944E+12,2.43371E+11,2015
한세예스24홀딩스,1.43614E+12,8.86895E+11,5.49246E+11,1.1213E+11,2015
현대미포조선,9.43801E+12,7.6412E+12,1.79681E+12,25678786000,2015
화천기공,3.40735E+11,76992744221,2.63742E+11,16010815330,2015
넥센,8.83064E+11,1.5818E+11,7.24884E+11,77791796747,2015
흥아해운,7.91641E+11,6.18564E+11,1.73077E+11,10517215982,2015
코웨이,1.7754E+12,5.37169E+11,1.23823E+12,3.4312E+11,2015
유성기업,3.7379E+11,91217997149,2.82572E+11,16576424900,2015
콤텍시스템,1.07818E+11,53780834528,54036794606,1751746600,2015
삼원강재,2.23484E+11,44346543947,1.79138E+11,15838537103,2015
한전산업,1.43004E+11,80709099293,62294744201,8107506958,2015
LG유플러스,1.1951E+13,7.5026E+12,4.4484E+12,3.51232E+11,2015
롯데관광개발,2.49E+11,83771415705,1.65229E+11,-49895848437,2015
코오롱플라스틱,2.08617E+11,1.111E+11,97516749730,8989600673,2015
이지홀딩스,1.581E+12,1.18167E+12,3.99334E+11,15463933682,2015
에스엠,4.59709E+11,1.36211E+11,3.23498E+11,18387798275,2015
엔씨소프트,2.2192E+12,4.30262E+11,1.78894E+12,1.6635E+11,2015
KG이니시스,6.11194E+11,3.86146E+11,2.25047E+11,3364111491,2015
에스티큐브,23364922436,2452583320,20912339116,-5502637652,2015
안랩,1.94607E+11,33259787367,1.61347E+11,11919208866,2015
우진플라임,2.94346E+11,2.28568E+11,65778497433,-17252240261,2015
한국정보인증,65783224611,17534076515,48249148096,4987821746,2015
한국항공우주,2.80816E+12,1.59371E+12,1.21445E+12,2.59193E+11,2015
현대바이오,43413786519,18808811280,24604975239,711285387,2015
현대바이오랜드,1.53363E+11,31547290494,1.21816E+11,10785469495,2015
세아홀딩스,5.19147E+12,2.40381E+12,2.78766E+12,2.07074E+11,2015
종근당바이오,1.70643E+11,43266945707,1.27376E+11,6653133002,2015
KG모빌리언스,3.85867E+11,2.47116E+11,1.38751E+11,7869090759,2015
크리스탈지노믹스,1.27285E+11,53645552945,73638996739,-5141977073,2015
유니퀘스트,2.44387E+11,75019724184,1.69367E+11,2878804460,2015
세진중공업,5.20262E+11,3.50022E+11,1.7024E+11,23786766482,2015
대호에이엘,89999596781,65982970946,24016625835,-977344145,2015
농심홀딩스,1.08473E+12,3.05195E+11,7.79534E+11,47616483342,2015
LX세미콘,4.63008E+11,1.1543E+11,3.47578E+11,48450693753,2015
오이솔루션,74704701755,25182950217,49521751538,1879697777,2015
고영,1.58858E+11,27381979593,1.31476E+11,23530903090,2015
LF,1.47485E+12,4.57297E+11,1.01756E+12,50611015804,2015
동성케미컬,8.01695E+11,4.03193E+11,3.98502E+11,43556795353,2015
한세실업,9.92172E+11,5.66569E+11,4.25603E+11,1.03552E+11,2015
와이솔,2.76221E+11,1.43948E+11,1.32272E+11,28501535807,2015
슈피겐코리아,1.78163E+11,13379114672,1.64784E+11,40569759869,2015
애경케미칼,3.32693E+11,1.27136E+11,2.05557E+11,27951614330,2015
메가스터디교육,2.2869E+11,56868334823,1.71822E+11,8005654052,2015
씨아이에스,14812878787,1389874965,13423003822,18211262,2015
고려아연,5.90793E+12,6.88564E+11,5.21937E+12,5.1399E+11,2015
플레이그램,45800754160,6280030482,39520723678,2158057644,2015
국일제지,1.00914E+11,50693290181,50220697963,14592968991,2015
금강공업,6.78341E+11,4.08383E+11,2.69958E+11,7634879631,2015
기아,4.59801E+13,2.17761E+13,2.4204E+13,2.6306E+12,2015
인디에프,1.67143E+11,91669709869,75472966394,-5882153121,2015
남양유업,9.94149E+11,1.45E+11,8.49148E+11,26656982742,2015
엔피씨,3.43957E+11,1.35173E+11,2.08784E+11,24778336233,2015
태경케미컬,1.17932E+11,20217781661,97714276337,5365379592,2015
대한방직,3.70517E+11,2.06758E+11,1.63758E+11,-7072188523,2015
노루홀딩스,9.86461E+11,4.65096E+11,5.21365E+11,88213849186,2015
덕양산업,4.19423E+11,3.28163E+11,91259937061,2692080695,2015
동국제강,6.89591E+12,4.65001E+12,2.2459E+12,-2.24393E+11,2015
효성,1.40132E+13,1.05411E+13,3.47211E+12,5.25891E+11,2015
롯데칠성음료,4.38198E+12,2.01938E+12,2.3626E+12,1.00295E+11,2015
무학,5.56846E+11,1.20908E+11,4.35939E+11,28812838544,2015
사조산업,9.03081E+11,5.25321E+11,3.7776E+11,24383598795,2015
SGC에너지,8.41187E+11,5.22758E+11,3.18429E+11,19279262918,2015
삼성에스디에스,6.33168E+12,1.55483E+12,4.77685E+12,4.69831E+11,2015
삼천리,3.54353E+12,2.19448E+12,1.34905E+12,37223888439,2015
갤럭시아에스엠,68686991832,18947950051,49739041781,1863773357,2015
SHD,69573297914,30156487980,39416809934,1932155257,2015
써니전자,41052606643,12929211168,28123395475,2079070191,2015
S-Oil,1.07955E+13,5.40561E+12,5.38992E+12,6.31322E+11,2015
SGC이테크건설,1.49541E+12,1.16001E+12,3.35397E+11,41751715784,2015
오뚜기,1.4843E+12,5.35199E+11,9.49104E+11,1.04933E+11,2015
유한양행,1.88033E+12,5.16389E+11,1.36394E+12,1.26047E+11,2015
현대제철,3.19364E+13,1.64164E+13,1.552E+13,7.39167E+11,2015
일신석재,80302650054,27923351619,52379298435,-2587786687,2015
전방,5.19485E+11,3.33573E+11,1.85911E+11,-23465486641,2015
제일기획,1.86686E+12,1.06652E+12,8.0034E+11,81740960908,2015
대유에이텍,7.54879E+11,6.08793E+11,1.46086E+11,10013854246,2015
진흥기업,5.30472E+11,4.64585E+11,65886715666,-42813488845,2015
인터지스,5.2849E+11,3.13824E+11,2.14666E+11,13165320211,2015
천일고속,63067607908,13886007983,49181599925,4627904107,2015
포스코케미칼,7.17506E+11,1.79281E+11,5.38225E+11,32168380149,2015
한국주강,70437858344,4315270895,66122587449,1356633625,2015
한독,5.30587E+11,2.26882E+11,3.03706E+11,-1802719896,2015
한올바이오파마,1.17126E+11,21909162623,95216399378,-7077356954,2015
한일홀딩스,2.15069E+12,6.81981E+11,1.46871E+12,64884025338,2015
한진,2.50368E+12,1.76919E+12,7.34491E+11,98694304665,2015
현대모비스,3.77748E+13,1.20986E+13,2.56762E+13,3.04005E+12,2015
E1,3.50976E+12,2.27376E+12,1.23601E+12,103521434,2015
화천기계,1.59784E+11,33533819609,1.2625E+11,2307245334,2015
신흥,1.36987E+11,52140248981,84846845234,2874930276,2015
다우기술,7.15625E+12,5.70868E+12,1.44757E+12,2.02619E+11,2015
디씨엠,1.63228E+11,24648894783,1.38579E+11,4452083524,2015
대주전자재료,1.34905E+11,81873720511,53031324343,-4878627380,2015
SK,9.66338E+13,5.65566E+13,4.00773E+13,5.82106E+12,2015
KH 필룩스,1.0453E+11,37418603437,67110952845,3066227497,2015
코엔텍,1.30555E+11,33331853217,97222874760,8346739849,2015
HLB,1.85172E+11,70782178668,1.1439E+11,10449937448,2015
코스맥스비티아이,5.44563E+11,2.19151E+11,3.25412E+11,10309140367,2015
SNT홀딩스,2.16931E+12,6.40062E+11,1.52925E+12,1.1642E+11,2015
나노엔텍,52687009064,14278664579,38408344485,-7471282621,2015
케이티앤지,8.58651E+12,2.35166E+12,6.23485E+12,1.04615E+12,2015
주성엔지니어링,3.077E+11,1.93479E+11,1.14221E+11,7699424476,2015
JYP Ent.,74088718972,15273440117,58815278855,3223272695,2015
오스코텍,49498623009,22580645791,26917977218,363431083,2015
비케이탑스,97458769400,47792851573,49665917827,-8960481804,2015
CJ CGV,1.41758E+12,9.72407E+11,4.4517E+11,52199238517,2015
아이마켓코리아,1.26631E+12,8.17257E+11,4.49048E+11,49565642067,2015
KTcs,3.46998E+11,1.94367E+11,1.52632E+11,13533559746,2015
CMG제약,56532820709,9725932819,46806887890,-3650090823,2015
LG전자,3.63139E+13,2.33304E+13,1.29835E+13,2.49143E+11,2015
하이스틸,2.27177E+11,1.05091E+11,1.22086E+11,-8473106984,2015
위메이드,4.93479E+11,78680161292,4.14798E+11,-1.23916E+11,2015
로보스타,1.0331E+11,64775811601,38534619311,9341915350,2015
HLB테라퓨틱스,50347290780,16860986596,33486304184,-4311250046,2015
진도,1.50835E+11,61868131662,88966448486,3261986663,2015
메디톡스,2.03552E+11,90069031044,1.13483E+11,42292784528,2015
아모레퍼시픽,4.4431E+12,1.07077E+12,3.37233E+12,5.84796E+11,2015
SK이노베이션,3.13598E+13,1.43135E+13,1.70463E+13,8.67677E+11,2015
